transaction_id,store,date,quantity,flavour,sales
V9E1C9X1Q9,The Arcade,2020/01/04,5,blueberry,9.95
V9H0A9K0V9,Main Street,2020/01/04,4,vanilla,6.36
W5K1E5L1S5,Main Street,2020/01/04,1,vanilla,1.59
W6L1Y6F1P6,The Arcade,2020/01/04,1,caramel,1.99
W7J6S7Y6P7,Main Street,2020/01/04,2,vanilla,3.18
W7S0H7Z0X7,Main Street,2020/01/04,3,caramel,5.97
X4L8P4C8H4,Main Street,2020/01/04,1,strawberry,1.59
X5J4G5D4N5,The Arcade,2020/01/04,5,blueberry,9.95
X7C4Z7J4U7,Ice Cream Bazaar,2020/01/04,2,pistachio,3.98
Y0K1O0P1O0,Main Street,2020/01/04,2,caramel,3.98
Y0P4N0H4E0,The Arcade,2020/01/04,5,caramel,9.95
Y2X3A2B3L2,The Arcade,2020/01/04,2,blueberry,3.98
Y5I7R5L7U5,Main Street,2020/01/04,4,vanilla,6.36
Y5Q3A5W3L5,Main Street,2020/01/04,3,pistachio,5.97
Y8O7K8G7P8,Ice Cream Bazaar,2020/01/04,6,blueberry,11.94
Y8V4D8L4K8,Ice Cream Bazaar,2020/01/04,4,strawberry,6.36
Z1A0D1X0C1,The Arcade,2020/01/04,3,strawberry,4.77
Z3G2U3V2W3,Ice Cream Bazaar,2020/01/04,2,strawberry,3.18
Z5C7X5F7S5,Main Street,2020/01/04,3,caramel,5.97
Z5Y7N5D7W5,Ice Cream Bazaar,2020/01/04,4,strawberry,6.36
Z6Q0I6O0N6,Main Street,2020/01/04,4,blueberry,7.96
Z8D1V8Z1R8,Ice Cream Bazaar,2020/01/04,3,pistachio,5.97
A1Q9E1R9E1,Ice Cream Bazaar,2020/01/05,4,chocolate,7.96
A2O3P2R3D2,Evergreen Market,2020/01/05,4,vanilla,6.36
A5R2G5G2U5,Ice Cream Bazaar,2020/01/05,3,vanilla,4.77
A8D6W8J6U8,The Arcade,2020/01/05,4,vanilla,6.36
A8G2W8A2O8,Main Street,2020/01/05,1,strawberry,1.59
A8V9I8F9Z8,Evergreen Market,2020/01/05,1,caramel,1.99
A9V5X9H5P9,Evergreen Market,2020/01/05,1,vanilla,1.59
B1K3S1F3H1,Main Street,2020/01/05,2,blueberry,3.98
B7K1A7B1Y7,The Arcade,2020/01/05,2,blueberry,3.98
B9J0B9L0F9,The Arcade,2020/01/05,3,chocolate,5.97
C0A8W0H8J0,Main Street,2020/01/05,3,vanilla,4.77
C1R3J1R3A1,The Arcade,2020/01/05,6,vanilla,9.54
C4C9Y4G9N4,Main Street,2020/01/05,1,pistachio,1.99
C9F4N9C4K9,The Arcade,2020/01/05,3,chocolate,5.97
D0W3R0X3Z0,Ice Cream Bazaar,2020/01/05,1,chocolate,1.99
D1X4L1H4Q1,Main Street,2020/01/05,3,blueberry,5.97
D9J5Y9Z5V9,The Arcade,2020/01/05,1,chocolate,1.99
D9V5F9D5I9,Main Street,2020/01/05,3,blueberry,5.97
E0B2C0X2U0,Ice Cream Bazaar,2020/01/05,2,blueberry,3.98
E2E8D2F8A2,Ice Cream Bazaar,2020/01/05,4,strawberry,6.36
E8L1Q8A1T8,Ice Cream Bazaar,2020/01/05,6,pistachio,11.94
F2T7V2H7B2,The Arcade,2020/01/05,2,chocolate,3.98
F8B4N8T4X8,The Arcade,2020/01/05,4,chocolate,7.96
G2R0J2F0S2,The Arcade,2020/01/05,3,blueberry,5.97
G3G1M3N1B3,The Arcade,2020/01/05,6,caramel,11.94
G7F2T7G2C7,Main Street,2020/01/05,3,caramel,5.97
H2S7I2P7N2,The Arcade,2020/01/05,2,vanilla,3.18
H3H0S3P0U3,Evergreen Market,2020/01/05,4,strawberry,6.36
H6G3K6P3Q6,Evergreen Market,2020/01/05,2,vanilla,3.18
H7J9O7U9M7,Main Street,2020/01/05,1,pistachio,1.99
I2M4V2G4P2,Main Street,2020/01/05,2,strawberry,3.18
I6K7A6H7B6,Main Street,2020/01/05,4,chocolate,7.96
I8S6V8K6Z8,Main Street,2020/01/05,4,caramel,7.96
J0O8P0J8V0,Main Street,2020/01/05,3,blueberry,5.97
J0R8V0E8W0,The Arcade,2020/01/05,5,caramel,9.95
J0U4A0I4T0,Evergreen Market,2020/01/05,1,strawberry,1.59
J0V3X0N3M0,The Arcade,2020/01/05,4,strawberry,6.36
J1P6H1B6Z1,Evergreen Market,2020/01/05,1,caramel,1.99
J3T9G3S9U3,Evergreen Market,2020/01/05,3,pistachio,5.97
J3X9X3W9X3,Ice Cream Bazaar,2020/01/05,2,chocolate,3.98
J7N8D7F8G7,Ice Cream Bazaar,2020/01/05,4,blueberry,7.96
K0U0O0M0Z0,Evergreen Market,2020/01/05,3,chocolate,5.97
K1H7L1Y7V1,Evergreen Market,2020/01/05,1,chocolate,1.99
K2Y4G2W4G2,The Arcade,2020/01/05,2,vanilla,3.18
K2Z3S2Y3R2,Evergreen Market,2020/01/05,6,chocolate,11.94
K3D8B3V8C3,The Arcade,2020/01/05,1,strawberry,1.59
K3Y9S3O9U3,Main Street,2020/01/05,2,strawberry,3.18
K4U0M4Y0K4,Main Street,2020/01/05,2,strawberry,3.18
K5W1I5G1G5,Main Street,2020/01/05,4,vanilla,6.36
K9Y1W9M1Z9,Ice Cream Bazaar,2020/01/05,1,strawberry,1.59
L1Z7Z1D7M1,Main Street,2020/01/05,3,chocolate,5.97
L2Y2B2H2A2,Main Street,2020/01/05,4,strawberry,6.36
L3D8Y3V8G3,The Arcade,2020/01/05,1,pistachio,1.99
L4Y9S4K9E4,Evergreen Market,2020/01/05,3,blueberry,5.97
L6P6L6V6A6,The Arcade,2020/01/05,3,pistachio,5.97
L7J1R7P1D7,Evergreen Market,2020/01/05,3,blueberry,5.97
L8R9J8S9D8,The Arcade,2020/01/05,4,pistachio,7.96
M2V5O2G5W2,Ice Cream Bazaar,2020/01/05,2,pistachio,3.98
M4W5V4S5N4,Evergreen Market,2020/01/05,3,pistachio,5.97
M5N7J5G7B5,Evergreen Market,2020/01/05,3,chocolate,5.97
M8B8X8K8N8,Evergreen Market,2020/01/05,2,blueberry,3.98
M8D9A8A9Q8,Evergreen Market,2020/01/05,1,chocolate,1.99
M8G3D8R3Q8,Evergreen Market,2020/01/05,3,caramel,5.97
N2R0Z2R0J2,The Arcade,2020/01/05,3,pistachio,5.97
O3B8Z3N8F3,Ice Cream Bazaar,2020/01/05,1,blueberry,1.99
O5C7K5F7Y5,The Arcade,2020/01/05,3,blueberry,5.97
O6P8U6M8Y6,Ice Cream Bazaar,2020/01/05,2,caramel,3.98
O8K3H8U3A8,Evergreen Market,2020/01/05,3,caramel,5.97
O8O1M8S1T8,The Arcade,2020/01/05,4,pistachio,7.96
O8Z0O8N0G8,Evergreen Market,2020/01/05,3,chocolate,5.97
P0G0M0Y0M0,Main Street,2020/01/05,1,vanilla,1.59
P4D1F4T1O4,Main Street,2020/01/05,1,caramel,1.99
P5G3Y5V3D5,Evergreen Market,2020/01/05,1,chocolate,1.99
P8Z2E8Q2R8,Ice Cream Bazaar,2020/01/05,3,pistachio,5.97
Q2Q1I2V1L2,The Arcade,2020/01/05,4,strawberry,6.36
Q3B2O3D2H3,Evergreen Market,2020/01/05,5,vanilla,7.95
Q5Q2K5U2H5,Ice Cream Bazaar,2020/01/05,3,chocolate,5.97
Q6Q8I6E8J6,Ice Cream Bazaar,2020/01/05,3,blueberry,5.97
Q7P8Y7Z8C7,Evergreen Market,2020/01/05,4,pistachio,7.96
R0B9V0C9I0,Main Street,2020/01/05,4,caramel,7.96
R1Q5Z1I5Y1,Main Street,2020/01/05,1,pistachio,1.99
R1U7L1B7C1,The Arcade,2020/01/05,3,caramel,5.97
R2S1X2A1W2,Ice Cream Bazaar,2020/01/05,1,caramel,1.99
R3V0O3T0Y3,Ice Cream Bazaar,2020/01/05,1,caramel,1.99
S2I7W2T7P2,Ice Cream Bazaar,2020/01/05,3,caramel,5.97
S2S3R2V3G2,Ice Cream Bazaar,2020/01/05,1,vanilla,1.59
S4S3P4Z3Y4,Evergreen Market,2020/01/05,2,pistachio,3.98
S7H6U7F6L7,Main Street,2020/01/05,2,strawberry,3.18
S7W1K7O1R7,Main Street,2020/01/05,1,pistachio,1.99
S8Z3N8V3P8,The Arcade,2020/01/05,2,chocolate,3.98
S9S3T9M3S9,Evergreen Market,2020/01/05,2,strawberry,3.18
S9U0O9U0H9,The Arcade,2020/01/05,1,pistachio,1.99
T5Y8W5G8J5,Evergreen Market,2020/01/05,2,pistachio,3.98
T6Z5B6F5U6,The Arcade,2020/01/05,1,strawberry,1.59
T8Z1Z8Z1Z8,Ice Cream Bazaar,2020/01/05,3,pistachio,5.97
U2O5Q2G5F2,The Arcade,2020/01/05,4,strawberry,6.36
U3E2Q3X2D3,Main Street,2020/01/05,4,vanilla,6.36
U5X0A5C0N5,Main Street,2020/01/05,2,pistachio,3.98
U6N3P6L3S6,Evergreen Market,2020/01/05,1,strawberry,1.59
U8A6T8S6Z8,Main Street,2020/01/05,4,chocolate,7.96
U8V9W8X9Z8,The Arcade,2020/01/05,3,chocolate,5.97
V0I5B0X5I0,Ice Cream Bazaar,2020/01/05,6,pistachio,11.94
V2O4H2P4P2,Ice Cream Bazaar,2020/01/05,3,chocolate,5.97
V2U7O2R7M2,Ice Cream Bazaar,2020/01/05,2,blueberry,3.98
V7L5B7U5S7,Evergreen Market,2020/01/05,3,chocolate,5.97
V7M0O7M0A7,The Arcade,2020/01/05,5,pistachio,9.95
V8F6Q8A6S8,Ice Cream Bazaar,2020/01/05,2,caramel,3.98
W2V6F2M6J2,The Arcade,2020/01/05,4,pistachio,7.96
W2Y3K2F3B2,Ice Cream Bazaar,2020/01/05,5,strawberry,7.95
W6I4N6M4X6,Ice Cream Bazaar,2020/01/05,2,caramel,3.98
X4O8S4F8N4,The Arcade,2020/01/05,2,chocolate,3.98
X8B9O8T9V8,The Arcade,2020/01/05,3,vanilla,4.77
X9W4Z9T4X9,Main Street,2020/01/05,3,chocolate,5.97
Y0C1Z0U1R0,The Arcade,2020/01/05,4,strawberry,6.36
Y0F1G0O1R0,Evergreen Market,2020/01/05,2,blueberry,3.98
Y3P8K3A8T3,The Arcade,2020/01/05,3,strawberry,4.77
Y8Y0A8A0V8,Ice Cream Bazaar,2020/01/05,6,chocolate,11.94
Y9H1K9J1N9,Main Street,2020/01/05,1,chocolate,1.99
Y9L2A9T2H9,Main Street,2020/01/05,4,blueberry,7.96
Z8Z5R8B5G8,Ice Cream Bazaar,2020/01/05,1,caramel,1.99
A2H9D2Z9U2,Ice Cream Bazaar,2020/01/06,2,strawberry,3.18
A5U7U5T7I5,Main Street,2020/01/06,1,caramel,1.99
A8R7H8K7E8,Ice Cream Bazaar,2020/01/06,3,vanilla,4.77
B0B1Z0M1A0,The Arcade,2020/01/06,1,strawberry,1.59
B0L6N0Y6I0,The Arcade,2020/01/06,1,strawberry,1.59
B2I8K2P8T2,Ice Cream Bazaar,2020/01/06,1,strawberry,1.59
B2M0X2J0D2,Evergreen Market,2020/01/06,3,vanilla,4.77
B3N1T3J1F3,The Arcade,2020/01/06,2,vanilla,3.18
B6K3O6H3G6,The Arcade,2020/01/06,2,caramel,3.98
C2U7Z2L7P2,Evergreen Market,2020/01/06,3,blueberry,5.97
C3Y0X3C0S3,Ice Cream Bazaar,2020/01/06,1,strawberry,1.59
C4A4H4N4Q4,Ice Cream Bazaar,2020/01/06,3,chocolate,5.97
C7W5U7U5Y7,Main Street,2020/01/06,2,blueberry,3.98
C9J7U9R7W9,The Arcade,2020/01/06,4,strawberry,6.36
C9U6R9A6O9,Main Street,2020/01/06,1,pistachio,1.99
D1A8Q1Z8S1,Ice Cream Bazaar,2020/01/06,4,vanilla,6.36
D2I6I2N6G2,Main Street,2020/01/06,2,caramel,3.98
D2N2H2F2G2,Evergreen Market,2020/01/06,2,blueberry,3.98
D8O9V8O9K8,Ice Cream Bazaar,2020/01/06,1,caramel,1.99
E1B7Y1J7R1,The Arcade,2020/01/06,2,chocolate,3.98
E4W1Z4G1M4,Main Street,2020/01/06,3,chocolate,5.97
E5B2L5U2A5,Evergreen Market,2020/01/06,4,vanilla,6.36
E6G0B6C0M6,Evergreen Market,2020/01/06,4,blueberry,7.96
E7Q0M7G0P7,Ice Cream Bazaar,2020/01/06,2,strawberry,3.18
F3F4Z3K4N3,The Arcade,2020/01/06,2,strawberry,3.18
F4E5F4A5V4,The Arcade,2020/01/06,4,vanilla,6.36
F7R6E7Q6U7,Main Street,2020/01/06,4,vanilla,6.36
G2L2J2W2E2,The Arcade,2020/01/06,3,blueberry,5.97
G2V2C2F2F2,Evergreen Market,2020/01/06,2,blueberry,3.98
G4C5X4N5C4,The Arcade,2020/01/06,4,blueberry,7.96
H5T4R5D4C5,Main Street,2020/01/06,4,chocolate,7.96
H6W0A6K0T6,Main Street,2020/01/06,2,strawberry,3.18
I4M7B4S7E4,Evergreen Market,2020/01/06,1,pistachio,1.99
I4O8O4O8D4,The Arcade,2020/01/06,3,chocolate,5.97
I8E5M8P5J8,Evergreen Market,2020/01/06,1,blueberry,1.99
J6M1M6N1U6,Ice Cream Bazaar,2020/01/06,4,pistachio,7.96
J8S2V8D2X8,Ice Cream Bazaar,2020/01/06,2,caramel,3.98
K1J6F1Z6M1,Main Street,2020/01/06,3,strawberry,4.77
K8N7S8K7F8,Evergreen Market,2020/01/06,1,caramel,1.99
L1Y3I1E3L1,Evergreen Market,2020/01/06,2,vanilla,3.18
L6O3B6G3V6,Ice Cream Bazaar,2020/01/06,1,strawberry,1.59
L9B0O9Y0Q9,The Arcade,2020/01/06,3,blueberry,5.97
M8L0O8M0B8,Ice Cream Bazaar,2020/01/06,1,blueberry,1.99
N2Q9E2O9W2,The Arcade,2020/01/06,2,chocolate,3.98
N3Y7T3E7A3,Main Street,2020/01/06,4,blueberry,7.96
N4U4G4T4E4,Main Street,2020/01/06,2,caramel,3.98
N5E7C5N7I5,The Arcade,2020/01/06,3,caramel,5.97
N5T5O5J5P5,Ice Cream Bazaar,2020/01/06,4,pistachio,7.96
N6D9B6F9W6,Ice Cream Bazaar,2020/01/06,2,chocolate,3.98
N8K6X8P6X8,Ice Cream Bazaar,2020/01/06,4,chocolate,7.96
N8S8Z8C8W8,Evergreen Market,2020/01/06,2,vanilla,3.18
O1H0H1T0Q1,Ice Cream Bazaar,2020/01/06,2,strawberry,3.18
P3A8D3R8L3,Ice Cream Bazaar,2020/01/06,2,chocolate,3.98
P5J6I5Q6O5,Main Street,2020/01/06,3,strawberry,4.77
P7K1F7T1G7,Evergreen Market,2020/01/06,3,vanilla,4.77
Q2Y3G2M3G2,The Arcade,2020/01/06,3,caramel,5.97
Q4O3S4Z3D4,Ice Cream Bazaar,2020/01/06,2,vanilla,3.18
Q5T6J5R6B5,Ice Cream Bazaar,2020/01/06,1,chocolate,1.99
Q7X6Z7M6C7,The Arcade,2020/01/06,2,vanilla,3.18
R6K2L6P2K6,Ice Cream Bazaar,2020/01/06,2,chocolate,3.98
R7W5V7M5X7,The Arcade,2020/01/06,4,chocolate,7.96
S3H7W3W7D3,Main Street,2020/01/06,3,vanilla,4.77
S5O7Q5G7F5,The Arcade,2020/01/06,2,vanilla,3.18
S7R5B7E5Q7,The Arcade,2020/01/06,4,blueberry,7.96
S8D2O8E2N8,Main Street,2020/01/06,1,blueberry,1.99
T2K4G2C4P2,The Arcade,2020/01/06,3,strawberry,4.77
T3F6E3H6K3,Evergreen Market,2020/01/06,4,strawberry,6.36
T5W6R5J6L5,The Arcade,2020/01/06,1,blueberry,1.99
T8N8P8E8I8,Evergreen Market,2020/01/06,2,blueberry,3.98
T9G5J9A5L9,Ice Cream Bazaar,2020/01/06,4,blueberry,7.96
U0E0E0X0Z0,The Arcade,2020/01/06,4,vanilla,6.36
U1W0C1U0U1,Evergreen Market,2020/01/06,3,chocolate,5.97
U2N5P2L5U2,Ice Cream Bazaar,2020/01/06,2,pistachio,3.98
U4F5L4I5B4,Main Street,2020/01/06,4,caramel,7.96
U4S7C4L7A4,Ice Cream Bazaar,2020/01/06,1,pistachio,1.99
U8F4N8X4H8,Main Street,2020/01/06,2,pistachio,3.98
V2W7I2V7A2,Ice Cream Bazaar,2020/01/06,1,strawberry,1.59
V5I7U5R7I5,Ice Cream Bazaar,2020/01/06,1,chocolate,1.99
V7X2K7O2V7,Evergreen Market,2020/01/06,3,pistachio,5.97
W0A8D0Q8Y0,Evergreen Market,2020/01/06,2,vanilla,3.18
W0N3I0L3Z0,Main Street,2020/01/06,2,blueberry,3.98
W3V0A3M0B3,Ice Cream Bazaar,2020/01/06,2,chocolate,3.98
W5H0Y5O0Z5,Main Street,2020/01/06,4,caramel,7.96
W7Y5M7O5P7,Ice Cream Bazaar,2020/01/06,2,blueberry,3.98
W8K3J8W3Q8,Evergreen Market,2020/01/06,3,caramel,5.97
W9G4I9Z4F9,Evergreen Market,2020/01/06,3,chocolate,5.97
X1X8W1L8D1,The Arcade,2020/01/06,3,chocolate,5.97
X3I3F3S3U3,Ice Cream Bazaar,2020/01/06,1,chocolate,1.99
X6P6M6D6A6,The Arcade,2020/01/06,1,pistachio,1.99
Y0I0O0J0J0,Ice Cream Bazaar,2020/01/06,1,vanilla,1.59
Y7L6A7B6E7,The Arcade,2020/01/06,4,strawberry,6.36
Z1Z5P1J5F1,Main Street,2020/01/06,4,chocolate,7.96
Z4D0I4V0R4,Ice Cream Bazaar,2020/01/06,4,blueberry,7.96
Z5Z5K5J5D5,Main Street,2020/01/06,3,blueberry,5.97
A2F3V2K3E2,The Arcade,2020/01/07,3,blueberry,5.97
A2U1C2M1M2,Evergreen Market,2020/01/07,1,vanilla,1.59
C1Z9R1G9A1,Ice Cream Bazaar,2020/01/07,4,chocolate,7.96
C6V4G6Z4A6,Evergreen Market,2020/01/07,4,strawberry,6.36
D2L2J2R2Y2,Ice Cream Bazaar,2020/01/07,3,vanilla,4.77
E6H4Q6S4J6,Main Street,2020/01/07,4,caramel,7.96
E7G1C7S1O7,The Arcade,2020/01/07,2,strawberry,3.18
E7O8O7L8K7,The Arcade,2020/01/07,1,pistachio,1.99
E9X4U9P4A9,Evergreen Market,2020/01/07,2,chocolate,3.98
F5A5Q5H5F5,Ice Cream Bazaar,2020/01/07,3,strawberry,4.77
F5R0T5Y0M5,Ice Cream Bazaar,2020/01/07,3,vanilla,4.77
F8K4J8U4G8,Main Street,2020/01/07,1,chocolate,1.99
G0J3G0J3P0,Evergreen Market,2020/01/07,1,pistachio,1.99
G0Q0R0G0P0,Ice Cream Bazaar,2020/01/07,1,caramel,1.99
G4X5J4Y5E4,Main Street,2020/01/07,4,strawberry,6.36
G6G9T6X9O6,The Arcade,2020/01/07,3,blueberry,5.97
G6K5I6P5W6,Evergreen Market,2020/01/07,3,strawberry,4.77
H0F3N0N3V0,Evergreen Market,2020/01/07,1,caramel,1.99
H2V6V2D6N2,Main Street,2020/01/07,2,vanilla,3.18
H3H6B3U6V3,Evergreen Market,2020/01/07,4,blueberry,7.96
H3K9O3G9C3,The Arcade,2020/01/07,4,blueberry,7.96
H6H4B6G4M6,Evergreen Market,2020/01/07,1,vanilla,1.59
H6O9C6X9E6,Ice Cream Bazaar,2020/01/07,2,chocolate,3.98
H8E5I8Q5C8,Main Street,2020/01/07,4,chocolate,7.96
I0C4I0M4H0,Main Street,2020/01/07,3,blueberry,5.97
I1D2J1Q2M1,Main Street,2020/01/07,1,vanilla,1.59
I4T2Q4U2L4,Ice Cream Bazaar,2020/01/07,3,blueberry,5.97
I5O0K5T0U5,Ice Cream Bazaar,2020/01/07,2,blueberry,3.98
I7L6U7W6G7,Ice Cream Bazaar,2020/01/07,4,strawberry,6.36
J2A8V2T8D2,Ice Cream Bazaar,2020/01/07,1,blueberry,1.99
J4P7E4B7A4,Evergreen Market,2020/01/07,2,chocolate,3.98
J6C7K6L7O6,Ice Cream Bazaar,2020/01/07,3,vanilla,4.77
J9S6L9M6F9,Ice Cream Bazaar,2020/01/07,3,strawberry,4.77
K1S5Q1L5X1,Evergreen Market,2020/01/07,4,pistachio,7.96
K4G8Y4I8R4,The Arcade,2020/01/07,3,strawberry,4.77
K6W2F6B2L6,The Arcade,2020/01/07,4,pistachio,7.96
L0E5O0C5W0,The Arcade,2020/01/07,1,chocolate,1.99
L0R3S0V3Q0,Main Street,2020/01/07,3,chocolate,5.97
L0R9G0I9X0,Ice Cream Bazaar,2020/01/07,1,caramel,1.99
L1J2K1R2C1,Main Street,2020/01/07,3,chocolate,5.97
L5I7M5Z7D5,Ice Cream Bazaar,2020/01/07,3,caramel,5.97
L5N1U5C1K5,Ice Cream Bazaar,2020/01/07,1,caramel,1.99
L6T7B6S7R6,Ice Cream Bazaar,2020/01/07,1,strawberry,1.59
L6V1L6R1Z6,Ice Cream Bazaar,2020/01/07,2,blueberry,3.98
M0F9G0P9L0,Ice Cream Bazaar,2020/01/07,4,pistachio,7.96
M2I5R2K5A2,The Arcade,2020/01/07,2,caramel,3.98
M2R7W2R7N2,Main Street,2020/01/07,2,pistachio,3.98
M3X6U3J6U3,Evergreen Market,2020/01/07,2,chocolate,3.98
M5X7E5L7L5,The Arcade,2020/01/07,1,vanilla,1.59
M9S0P9U0N9,Evergreen Market,2020/01/07,1,chocolate,1.99
N1L8Y1N8S1,Main Street,2020/01/07,4,strawberry,6.36
N4Z2C4X2J4,Ice Cream Bazaar,2020/01/07,1,strawberry,1.59
N6B2A6U2W6,The Arcade,2020/01/07,4,caramel,7.96
O6F2I6L2X6,The Arcade,2020/01/07,1,caramel,1.99
O6V9R6F9Q6,Main Street,2020/01/07,2,vanilla,3.18
O8O1N8D1M8,Ice Cream Bazaar,2020/01/07,3,caramel,5.97
O9F9H9I9K9,The Arcade,2020/01/07,2,vanilla,3.18
P0A0H0O0D0,Main Street,2020/01/07,3,blueberry,5.97
P4Q7X4F7Q4,The Arcade,2020/01/07,2,strawberry,3.18
P7W8K7W8R7,Evergreen Market,2020/01/07,1,vanilla,1.59
P9J2S9X2M9,The Arcade,2020/01/07,2,vanilla,3.18
Q1A1X1U1H1,Ice Cream Bazaar,2020/01/07,4,pistachio,7.96
Q2R2Z2T2H2,Ice Cream Bazaar,2020/01/07,3,vanilla,4.77
Q3W3Z3Q3E3,Main Street,2020/01/07,1,caramel,1.99
Q5P1B5M1M5,The Arcade,2020/01/07,2,chocolate,3.98
R5L6C5H6G5,Main Street,2020/01/07,4,chocolate,7.96
S1C5M1I5R1,The Arcade,2020/01/07,4,vanilla,6.36
S1E0F1F0M1,Evergreen Market,2020/01/07,4,pistachio,7.96
S1R9T1R9T1,Ice Cream Bazaar,2020/01/07,4,pistachio,7.96
S4I3U4Y3G4,The Arcade,2020/01/07,4,blueberry,7.96
S4L3V4E3Z4,Ice Cream Bazaar,2020/01/07,1,pistachio,1.99
S4U6N4T6W4,Main Street,2020/01/07,3,pistachio,5.97
S5S1X5Y1R5,Ice Cream Bazaar,2020/01/07,1,strawberry,1.59
S6Q0J6Y0V6,Evergreen Market,2020/01/07,3,caramel,5.97
S7O0N7W0T7,Main Street,2020/01/07,4,strawberry,6.36
S9L6S9W6Z9,Main Street,2020/01/07,1,blueberry,1.99
T5H5B5I5G5,Ice Cream Bazaar,2020/01/07,4,strawberry,6.36
T5Q1I5E1Y5,Evergreen Market,2020/01/07,1,chocolate,1.99
T5Q9Y5X9M5,Evergreen Market,2020/01/07,2,pistachio,3.98
T7E1H7Q1W7,Ice Cream Bazaar,2020/01/07,1,blueberry,1.99
U2F1X2W1E2,Main Street,2020/01/07,4,pistachio,7.96
U2O6Y2T6G2,The Arcade,2020/01/07,2,pistachio,3.98
U6K2A6Q2Q6,Ice Cream Bazaar,2020/01/07,3,vanilla,4.77
W3Y1S3V1S3,Ice Cream Bazaar,2020/01/07,2,pistachio,3.98
W3Z9I3K9R3,The Arcade,2020/01/07,2,chocolate,3.98
W6K1E6Z1Z6,Evergreen Market,2020/01/07,3,pistachio,5.97
W6Q1W6V1T6,Evergreen Market,2020/01/07,3,blueberry,5.97
W7D1Q7O1G7,Ice Cream Bazaar,2020/01/07,2,pistachio,3.98
W7Z0I7H0Q7,Main Street,2020/01/07,4,vanilla,6.36
X4K4Q4V4E4,Ice Cream Bazaar,2020/01/07,1,pistachio,1.99
X5N6C5J6T5,Evergreen Market,2020/01/07,4,chocolate,7.96
X6W2E6W2Y6,Evergreen Market,2020/01/07,3,pistachio,5.97
Y2S8N2H8E2,Ice Cream Bazaar,2020/01/07,4,pistachio,7.96
Y2T0B2G0X2,Main Street,2020/01/07,4,vanilla,6.36
Y3K3D3T3T3,Ice Cream Bazaar,2020/01/07,1,pistachio,1.99
Y6J5I6F5I6,Main Street,2020/01/07,4,chocolate,7.96
Y6N3Q6E3L6,Ice Cream Bazaar,2020/01/07,1,pistachio,1.99
Y8K1Y8M1X8,Evergreen Market,2020/01/07,3,strawberry,4.77
Z5C9H5A9E5,Ice Cream Bazaar,2020/01/07,2,pistachio,3.98
Z5W2G5A2X5,Evergreen Market,2020/01/07,2,chocolate,3.98
A4H7R4F7A4,Evergreen Market,2020/01/08,4,pistachio,7.96
A6V2X6F2M6,Evergreen Market,2020/01/08,3,chocolate,5.97
A6Z5S6O5B6,Ice Cream Bazaar,2020/01/08,2,chocolate,3.98
A9H8A9Y8C9,Ice Cream Bazaar,2020/01/08,4,blueberry,7.96
B2U0R2B0U2,Evergreen Market,2020/01/08,3,caramel,5.97
B6Y1Z6G1L6,Main Street,2020/01/08,3,vanilla,4.77
C1D1X1E1K1,Ice Cream Bazaar,2020/01/08,4,pistachio,7.96
C5J5A5G5J5,Ice Cream Bazaar,2020/01/08,2,strawberry,3.18
C6C4J6E4T6,Evergreen Market,2020/01/08,4,pistachio,7.96
C6F0I6Z0Q6,The Arcade,2020/01/08,1,chocolate,1.99
D0K4V0Q4Z0,Ice Cream Bazaar,2020/01/08,4,strawberry,6.36
D3W5A3Y5G3,Evergreen Market,2020/01/08,3,blueberry,5.97
E0I7B0R7V0,Main Street,2020/01/08,2,caramel,3.98
E3P5U3V5R3,Evergreen Market,2020/01/08,3,strawberry,4.77
E3S9M3Y9R3,Ice Cream Bazaar,2020/01/08,4,chocolate,7.96
E7Q7U7X7V7,Main Street,2020/01/08,1,pistachio,1.99
F1D8C1L8Q1,Ice Cream Bazaar,2020/01/08,1,vanilla,1.59
F1I0P1Y0C1,The Arcade,2020/01/08,4,vanilla,6.36
F2D4S2A4R2,Main Street,2020/01/08,3,pistachio,5.97
F2H2X2J2P2,Evergreen Market,2020/01/08,2,pistachio,3.98
F3X5O3E5H3,The Arcade,2020/01/08,4,caramel,7.96
F6K7X6W7A6,Main Street,2020/01/08,4,chocolate,7.96
G0M4V0M4K0,The Arcade,2020/01/08,1,strawberry,1.59
G1T2D1V2L1,The Arcade,2020/01/08,1,caramel,1.99
G3F2R3D2T3,Evergreen Market,2020/01/08,3,vanilla,4.77
G7Y8P7Q8A7,Ice Cream Bazaar,2020/01/08,2,pistachio,3.98
H2D1S2Q1L2,Evergreen Market,2020/01/08,2,blueberry,3.98
H6V1I6E1K6,Ice Cream Bazaar,2020/01/08,2,caramel,3.98
H8F7L8D7N8,Evergreen Market,2020/01/08,3,vanilla,4.77
I2T4G2K4Q2,Main Street,2020/01/08,2,vanilla,3.18
I6K7X6G7E6,Main Street,2020/01/08,4,caramel,7.96
I9C6G9W6P9,Ice Cream Bazaar,2020/01/08,1,caramel,1.99
I9R3P9Y3U9,Evergreen Market,2020/01/08,3,vanilla,4.77
J1O3T1B3V1,Evergreen Market,2020/01/08,2,strawberry,3.18
J5P7F5H7C5,Evergreen Market,2020/01/08,3,pistachio,5.97
J8Z5U8P5I8,Main Street,2020/01/08,2,caramel,3.98
J9T3O9O3X9,The Arcade,2020/01/08,4,strawberry,6.36
